customer_id,overall_revenue,avg_store_revenue,avg_online_revenue,age,gender,married,college_degree,high_income
3946,196.56699360800093,86.2858730657969,110.28112054220401,44,Male,No,Yes,High income
3947,178.6177876660977,55.941595384640415,122.67619228145729,35,Male,Yes,Yes,Not high income
3948,140.75206852479215,93.15688254525108,47.59518597954107,54,Other,Yes,No,High income
3949,248.59825518580953,138.54067030969807,110.05758487611146,44,Male,No,Yes,High income
3950,143.90826989408765,75.36565964165634,68.54261025243133,28,Male,No,No,High income
3951,304.3947792588179,167.18717200493086,137.20760725388703,46,Male,Yes,Yes,High income
3952,180.94770172752237,80.49605366724009,100.4516480602823,55,Female,Yes,No,High income
3953,161.14361443476466,97.04249500992732,64.10111942483734,26,Other,No,No,High income
3954,218.2607178286222,144.05800246877507,74.20271535984713,49,Female,No,No,High income
3955,170.46012952987527,86.39692697310932,84.06320255676596,44,Female,Yes,Yes,High income
3956,226.4910539353566,109.03888727008876,117.45216666526785,33,Female,No,Yes,Not high income
3957,201.20966457340506,69.66962175100063,131.54004282240444,27,Female,Yes,Yes,Not high income
3958,265.7501221782462,136.68526241295262,129.06485976529356,24,Other,No,Yes,High income
3959,250.8928850270708,116.0698238520473,134.8230611750235,39,Other,No,Yes,High income
3960,242.292406112704,81.89819055412603,160.39421555857794,46,Male,Yes,Yes,Not high income
3961,226.57622011835747,101.13877649100252,125.43744362735495,25,Female,No,No,Not high income
3962,176.1080958096067,69.721485231171485,106.38661057843524,49,Female,No,No,High income
3963,281.3012818870317,113.47728954708491,167.82399233994678,52,Male,Yes,No,Not high income
3964,224.19568551948205,98.515887443708,125.67979807577406,43,Other,Yes,Yes,High income
3965,239.3563163055833,164.04181698994114,75.31449931564217,30,Female,No,Yes,Not high income
3966,167.9480657164683,86.35104586844261,81.59701984802568,34,Female,No,No,High income
3967,204.74886803977873,91.15874705750251,113.59012098227622,58,Female,Yes,No,Not high income
3968,269.12952647451584,115.37058493396867,153.75894154054717,51,Female,Yes,No,High income
3969,309.22767093208324,57.20696632608969,252.02070460599356,55,Male,Yes,Yes,High income
3970,259.23313537709566,57.00055291213736,202.2325824649583,50,Female,Yes,Yes,Not high income
3971,329.43538592371624,89.20688610620951,240.22849981750673,26,Male,No,No,High income
3972,213.17896742312726,139.38342033832754,73.79554708479972,34,Male,No,Yes,High income
3973,291.2031593194115,162.81034831564676,128.39281100376476,37,Male,No,Yes,High income
3974,263.4295910745138,155.83604607963935,107.59354499487442,50,Female,Yes,Yes,Not high income
3975,122.45530211738135,69.71936742331657,52.73593469406478,44,Female,No,Yes,High income
3976,242.5173465714102,84.52985392733744,157.98749264407277,29,Female,Yes,Yes,High income
3977,297.2092424788917,143.5736039006207,153.63563857827103,46,Male,No,No,High income
3978,144.69894071209382,95.4554680360681,49.243472676025704,29,Female,No,No,Not high income
3979,307.7781133115335,161.5815473166073,146.19656599492623,41,Male,No,Yes,High income
3980,320.7233114378565,142.356956682301,178.36635475555553,50,Female,No,Yes,High income
3981,296.42408209341477,71.54256273219029,224.8815193612245,40,Female,No,Yes,High income
3982,114.42931711912121,50.04250515568337,64.38681196343784,47,Female,Yes,No,Not high income
3983,281.485525656608,79.47769963745188,202.0078260191561,32,Female,No,Yes,Not high income
3984,434.1908817965027,151.65631139725778,282.53457039924496,48,Male,Yes,Yes,High income
3985,146.69643951391447,63.18303292195889,83.51340659195557,24,Male,Yes,No,High income
3986,149.3127155997181,96.62608016329445,52.686635436423664,51,Male,Yes,Yes,High income
3987,332.1035341404579,165.96699097307425,166.13654316738365,58,Male,Yes,No,High income
3988,238.98506536727794,112.09632115421951,126.88874421305843,28,Female,Yes,No,High income
3989,305.8008108616508,58.977483459083125,246.82332740256766,61,Other,Yes,Yes,High income
3990,288.10676511715263,129.9924378650584,158.11432725209423,42,Male,Yes,Yes,Not high income
3991,218.84193106984074,98.46765612060803,120.37427494923271,50,Female,Yes,Yes,High income
3992,320.05886251899585,143.97707923082635,176.08178328816953,42,Male,No,Yes,High income
3993,243.41707408577867,60.944766963699,182.47230712207966,58,Female,Yes,Yes,High income
3994,323.8279345250062,87.36965692266705,236.4582776023391,64,Male,Yes,Yes,High income
3995,287.7516749590342,95.39812130085748,192.35355365817668,56,Female,Yes,No,High income
3996,211.9242101887081,88.15695249949515,123.76725768921294,41,Female,No,Yes,Not high income
3997,244.03447295311793,72.90804030185211,171.12643265126582,29,Other,No,No,Not high income
3998,195.0855012206704,64.93662145374051,130.1488797669299,25,Female,No,Yes,High income
3999,239.10716363966162,132.28965211177382,106.81751152788779,28,Male,No,Yes,High income
4000,215.453514552847,82.40456220602417,133.04895234682283,53,Female,Yes,Yes,Not high income
4001,280.64704791429295,55.26437628268637,225.3826716316066,53,Female,Yes,Yes,High income
4002,238.33074402754266,107.70729980899928,130.62344421854337,54,Female,Yes,Yes,High income
4003,253.0716330766224,82.79267490129104,170.27895817533135,25,Male,Yes,Yes,Not high income
4004,289.1318763395871,73.50886927909285,215.62300706049427,47,Female,Yes,Yes,High income
4005,174.74926918914116,89.00450235440594,85.74476683473523,47,Female,Yes,No,High income
4006,250.5309014667347,106.41567289826484,144.11522856846986,54,Male,Yes,Yes,High income
4007,337.7492499669427,182.4449846332539,155.30426533368882,50,Female,No,Yes,High income
4008,318.0380836550916,142.2524718693568,175.7856117857348,49,Male,Yes,Yes,High income
4009,193.3706376299961,84.555388817292,108.8152488127041,43,Female,Yes,Yes,High income
4010,300.34264283407197,162.17677360855134,138.16586922552065,52,Female,No,Yes,High income
4011,251.5006011161936,85.23677902612168,166.26382209007193,32,Female,No,Yes,High income
4012,202.71242434716052,60.55250151174342,142.1599228354171,42,Female,Yes,Yes,Not high income
4013,413.72170121946726,152.34334592374842,261.37835529571885,52,Female,Yes,Yes,High income
4014,232.26776437948936,127.89222950695107,104.3755348725383,33,Male,Yes,Yes,High income
4015,142.91915835186265,60.49971091089818,82.41944744096448,29,Male,No,No,Not high income
4016,202.86499535695407,45.07239565594188,157.7925997010122,49,Other,No,Yes,High income
4017,179.92814981830423,64.7223228761938,115.20582694211043,38,Male,No,Yes,High income
4018,373.18061239968915,135.84596561556242,237.3346467841267,37,Female,No,Yes,High income
4019,268.8364733157297,80.39195773507737,188.44451558065234,55,Male,Yes,Yes,High income
4020,376.3761024539625,86.65633724026735,289.71976521369515,49,Female,Yes,Yes,High income
4021,264.23749297854516,78.93706322994107,185.30042974860407,27,Male,No,Yes,High income
4022,227.14371053600357,84.7615054337075,142.38220510229607,24,Male,Yes,Yes,Not high income
4023,306.0968578804334,95.96087127832494,210.13598660210846,35,Male,Yes,No,High income
4024,233.31527726580612,69.45686778413975,163.85840948166637,24,Other,No,No,Not high income
4025,244.67894517515865,101.345079036241,143.33386613891764,27,Female,No,Yes,High income
4026,191.43285730065105,139.84604453756702,51.58681276308403,33,Other,Yes,Yes,High income
4027,159.0756668880793,73.50152106886352,85.57414581921579,29,Female,No,No,Not high income
4028,265.2550339790399,128.49191336656946,136.76312061247046,58,Female,Yes,Yes,High income
4029,301.13535328879067,64.23167525627095,236.9036780325197,26,Male,No,Yes,High income
4030,249.72213447110585,97.3320369186555,152.39009755245036,53,Female,No,Yes,Not high income
4031,191.6704041156862,85.16677467726237,106.50362943842384,51,Female,No,No,High income
4032,259.80497019106264,148.94780095400554,110.8571692370571,55,Female,Yes,Yes,High income
4033,324.9374523884312,162.8105676135636,162.1268847748676,52,Other,Yes,Yes,High income
4034,355.2456193318635,160.5184469155003,194.7271724163632,45,Female,Yes,Yes,High income
4035,370.1813912161742,135.1267508292637,235.05464038691048,34,Male,Yes,Yes,High income
4036,177.0419302744059,108.09143050518328,68.95049976922263,29,Male,No,Yes,High income
4037,266.26630929586975,187.39666849931905,78.86964079655067,30,Male,No,Yes,Not high income
4038,265.69329490878215,172.58651838041956,93.10677652836262,51,Other,Yes,No,High income
4039,295.90798056852117,143.6570081889485,152.25097237957266,72,Female,Yes,Yes,Not high income
4040,365.76332142540537,177.93849851633976,187.82482290906557,42,Female,No,Yes,High income
4041,312.93216443713476,167.83234589020836,145.0998185469264,42,Female,Yes,Yes,Not high income
4042,199.81459432043175,103.51363577802356,96.3009585424082,32,Female,Yes,Yes,High income
4043,210.10206274314052,149.5959829437336,60.506079799406926,32,Other,No,No,High income
4044,185.15564606685774,101.58234664593778,83.57329942091995,40,Female,No,Yes,Not high income
4045,263.80215917901035,103.15972214897296,160.6424370300374,36,Other,No,Yes,Not high income
4046,260.46109568787784,123.51016045118392,136.9509352366939,42,Female,No,Yes,High income
4047,163.5428760419988,79.4158637863196,84.1270122556792,24,Female,No,Yes,Not high income
4048,155.7314535006437,71.54335216419503,84.18810133644868,50,Other,Yes,Yes,High income
4049,170.62455204174114,102.77672886335667,67.84782317838447,45,Male,No,Yes,High income
4050,261.34013158590756,162.08018495202333,99.25994663388423,61,Female,No,Yes,High income
4051,307.0588454811201,162.27120704666174,144.7876384344584,29,Male,Yes,No,Not high income
4052,348.88245420269897,123.46105442252129,225.4213997801777,33,Male,No,No,High income
4053,348.98465571658954,104.57781546025734,244.4068402563322,29,Other,No,Yes,High income
4054,233.1197959160254,136.27598020802475,96.84381570800066,51,Male,Yes,Yes,High income
4055,218.44558946538848,84.99793251920933,133.44765694617914,24,Female,Yes,Yes,High income
4056,284.34467327093625,145.94089866011592,138.40377461082036,55,Female,No,Yes,High income
4057,280.703526523624,159.76812542172235,120.93540110190168,66,Male,Yes,Yes,High income
4058,390.11848625740845,126.53711932960758,263.5813669278009,52,Female,Yes,Yes,High income
4059,235.54733695825462,114.16486243653623,121.3824745217184,35,Female,No,Yes,High income
4060,253.80429282471246,121.88784756148897,131.9164452632235,53,Male,Yes,Yes,High income
4061,186.00253504193722,72.49380711346889,113.50872792846833,31,Other,No,Yes,High income
4062,197.1485505031056,69.00748247155988,128.14106803154573,35,Female,No,Yes,Not high income
4063,275.5067057668238,66.72143074029704,208.7852750265268,55,Male,Yes,No,High income
4064,224.19855623713903,80.40068798789962,143.7978682492394,34,Male,No,Yes,High income
4065,373.9485540706803,93.44286571489647,280.50568835578383,58,Female,Yes,Yes,High income
4066,302.4874662531268,108.15071283534746,194.33675341777933,48,Other,Yes,Yes,High income
4067,274.9120992916869,93.36443008796778,181.54766920371912,25,Female,No,Yes,Not high income
4068,234.1538913889893,144.36070221711856,89.79318917187075,34,Male,No,Yes,Not high income
4069,160.334808077896,57.786534253197395,102.54827382469861,35,Male,No,No,High income
4070,162.35089975686387,56.86762444564095,105.48327531122291,31,Female,No,Yes,Not high income
4071,231.45005607226358,62.669307055434096,168.78074901682947,35,Male,No,Yes,High income
4072,155.38856455260733,63.376970006114185,92.01159454649314,28,Female,No,Yes,Not high income
4073,199.6020189138307,67.17876720912976,132.42325170470093,33,Female,No,No,High income
4074,188.6347746802217,102.21444435065636,86.42033032956533,29,Other,Yes,Yes,High income
4075,204.67086965639504,63.40458201122518,141.26628764516985,44,Female,Yes,Yes,Not high income
4076,261.55016686128437,126.572859682686,134.97730717859835,41,Female,No,No,Not high income
4077,200.90459595104522,65.80474510459074,135.0998508464545,30,Male,No,Yes,High income
4078,225.78383287833452,33.90227506821423,191.88155781012028,51,Male,Yes,Yes,High income
4079,221.33692942656728,104.91100523795467,116.42592418861263,32,Female,No,No,Not high income
4080,330.64938353306695,105.05727113745665,225.5921123956103,39,Other,No,No,High income
4081,280.0962074825796,147.91559254625884,132.18061493632075,33,Male,No,Yes,High income
4082,236.761574538832,167.8906372861959,68.87093725263611,57,Female,Yes,No,Not high income
4083,219.10970225398032,139.18880127628134,79.92090097769898,41,Male,Yes,Yes,Not high income
4084,155.6079556791034,69.76145686445912,85.84649881464429,44,Male,No,Yes,High income
4085,419.6519701502707,180.4306020279182,239.22136812235252,48,Female,No,Yes,High income
4086,139.0778504088909,72.41895543120336,66.65889497768754,39,Male,No,No,High income
4087,287.6284435053961,151.51804514683874,136.11039835855735,50,Female,Yes,Yes,Not high income
4088,243.66247821322062,79.33328978501123,164.3291884282094,45,Male,No,Yes,High income
4089,172.1282623901442,88.95503237796389,83.17323001218028,49,Male,No,Yes,Not high income
4090,266.35511376678807,158.02489929610775,108.33021447068033,49,Female,Yes,Yes,High income
4091,219.54196805931304,154.0638822464028,65.47808581291024,52,Female,Yes,No,High income
4092,204.75049059178377,156.34372505109894,48.406765540684816,48,Male,No,No,High income
4093,153.7035845776942,64.33335027249996,89.37023430519423,28,Male,No,Yes,High income
4094,320.20195515369016,157.49158663558774,162.7103685181024,31,Male,Yes,Yes,Not high income
4095,211.16851563288253,150.0331951215187,61.13532051136384,36,Female,No,No,Not high income
4096,285.3702400080372,174.37306078788382,110.99717922015338,24,Female,Yes,No,Not high income
4097,173.23709282311722,58.63361203990367,114.60348078321354,30,Male,Yes,Yes,High income
4098,309.1568412968107,117.71555492138889,191.4412863754218,34,Female,No,Yes,High income
4099,306.0148965383442,137.77527812480304,168.23961841354117,49,Female,Yes,Yes,High income
4100,269.20710929350673,150.22936530369665,118.97774398981011,53,Male,Yes,Yes,High income
4101,309.82016246812987,119.34359178545752,190.47657068267236,52,Male,No,Yes,High income
4102,303.7647873535338,131.249382733118,172.51540462041578,35,Other,Yes,Yes,Not high income
4103,158.76161562754228,90.01052932422941,68.75108630331287,45,Female,No,No,Not high income
4104,329.7126086533811,130.99067790979808,198.72193074358302,46,Male,No,Yes,High income
4105,282.49628158187807,104.37843375875325,178.11784782312483,52,Male,Yes,Yes,High income
4106,132.9215799263468,98.35892931705096,34.562650609295815,25,Female,No,Yes,High income
4107,351.259414226335,176.89737051154398,174.36204371479107,43,Female,No,Yes,Not high income
4108,196.3275319964825,56.47018918091256,139.85734281556992,33,Male,No,Yes,High income
4109,177.1321789286144,64.86486155911173,112.26731736950266,56,Other,Yes,Yes,High income
4110,201.6738953215064,136.73718267430863,64.93671264719778,38,Male,Yes,Yes,High income
4111,176.1933531089952,91.19377383280413,84.99957927619107,35,Female,No,Yes,Not high income
4112,194.9312698060004,80.28182667940635,114.64944312659405,25,Female,No,No,Not high income
4113,165.37300082378178,71.12845942638593,94.24454139739585,24,Male,Yes,Yes,Not high income
4114,319.0051872213371,65.30165007094011,253.70353715039698,26,Female,No,Yes,Not high income
4115,259.1267891884006,133.45875581770787,125.66803337069275,37,Male,No,Yes,High income
4116,312.78781803430155,143.0749585470628,169.71285948723875,29,Male,Yes,Yes,High income
4117,325.96808102594446,166.96750636076712,159.0005746651773,44,Female,No,No,Not high income
4118,207.74699598168294,60.7484410137182,146.99855496796474,34,Other,No,Yes,High income
4119,184.99959446747584,66.8105915556052,118.18900291187066,25,Female,No,Yes,High income
4120,208.56394540964789,146.80001095657994,61.76393445306793,41,Other,No,Yes,Not high income
4121,287.4864037826912,103.01818321603128,184.4682205666599,46,Female,No,Yes,High income
4122,222.20625646029868,87.95338668361573,134.25286977668293,43,Male,Yes,Yes,High income
4123,252.1706561221453,86.56660267124172,165.60405345090356,24,Female,No,Yes,Not high income
4124,263.64016565636985,116.5019568763784,147.13820877999143,52,Female,Yes,Yes,High income
4125,227.0607579812558,108.45002221389831,118.61073576735747,40,Female,No,Yes,High income
4126,211.83640308290094,120.5518912827219,91.28451180017905,45,Male,Yes,Yes,High income
4127,244.3681003432444,138.57241649524357,105.79568384800082,48,Male,No,Yes,High income
4128,158.15137876752055,94.93970554876363,63.211673218756914,28,Female,No,Yes,High income
4129,206.27225764607192,103.37772053297766,102.89453711309424,54,Male,Yes,Yes,High income
4130,184.49073445417787,87.78690441644618,96.70383003773168,27,Female,No,Yes,High income
4131,214.71920526001625,95.0586573158424,119.66054794417386,51,Male,Yes,Yes,High income
4132,262.2282669157029,168.53537705530124,93.6928898604016,51,Female,Yes,Yes,Not high income
4133,147.95688025340147,107.2732598014963,40.68362045190518,53,Male,Yes,Yes,High income
4134,279.8037851277125,102.68484010663262,177.1189450210799,46,Female,Yes,No,High income
4135,305.96371331674845,109.94425330554974,196.0194600111987,36,Male,No,Yes,High income
4136,291.44516581411665,136.39043311666077,155.0547326974559,57,Female,No,No,Not high income
4137,228.538705648846,70.87959179496718,157.6591138538788,56,Male,Yes,Yes,High income
4138,347.6811290299381,98.47563056350089,249.20549846643723,47,Female,No,No,High income
4139,222.32012161375246,144.91083751629398,77.4092840974585,40,Male,No,No,High income
4140,286.901037114107,120.31880863224318,166.58222848186384,51,Female,Yes,No,Not high income
4141,292.68164338550946,130.3996219864348,162.28202139907464,43,Male,No,Yes,High income
4142,231.38257260090631,62.63130504216647,168.75126755873984,25,Male,Yes,Yes,Not high income
4143,249.95316675429,103.52330300250162,146.4298637517884,24,Female,Yes,Yes,High income
4144,391.4666608744162,170.4569890026358,221.0096718717804,32,Female,No,Yes,Not high income
4145,375.2045213450661,108.14685847837525,267.05766286669086,32,Female,No,Yes,Not high income
4146,227.51491071623087,74.98873251495837,152.5261782012725,29,Male,No,Yes,High income
4147,207.25763894875342,98.91757295799576,108.34006599075767,27,Female,No,No,High income
4148,237.6762745622684,84.25385444937828,153.4224201128901,36,Male,Yes,Yes,Not high income
4149,334.2755184295986,115.6842439621687,218.59127446742988,45,Female,Yes,Yes,High income
4150,281.302011207306,85.26767599188524,196.03433521542075,25,Female,No,No,Not high income
4151,233.6070084902513,95.65094894039377,137.95605954985754,54,Female,No,Yes,High income
4152,243.16203425472065,113.49719584919512,129.66483840552553,52,Female,Yes,Yes,High income
4153,243.6802205481356,107.33295487173434,136.34726567640124,64,Female,Yes,Yes,High income
4154,262.3296929091226,104.20965316730349,158.1200397418191,42,Female,No,Yes,High income
4155,282.3069936439667,81.76884060664592,200.53815303732077,25,Male,No,Yes,Not high income
4156,268.34911176765763,111.06088666497573,157.28822510268188,41,Male,No,Yes,Not high income
4157,261.4442291814374,156.21021649234797,105.2340126890894,25,Female,Yes,Yes,High income
4158,202.00496530526186,85.4236009090008,116.58136439626105,25,Other,No,No,Not high income
4159,347.9478972576631,113.25964379010698,234.6882534675561,53,Other,Yes,Yes,High income
4160,207.65923755024443,66.73659946938558,140.92263808085886,35,Other,No,Yes,High income
4161,369.79272064842957,143.13082076112983,226.66189988729974,42,Female,Yes,Yes,Not high income
4162,245.18393498426863,137.2604021194414,107.92353286482722,34,Female,No,Yes,High income
4163,305.62936762703987,85.15057444891207,220.47879317812783,49,Female,Yes,No,High income
4164,258.8088868808561,114.19894543842281,144.60994144243327,46,Female,Yes,No,Not high income
4165,294.4310973733774,170.55710431789825,123.87399305547912,44,Female,No,Yes,High income
4166,149.1907383704979,83.02394243517134,66.16679593532656,39,Other,Yes,Yes,Not high income
4167,164.82631207529698,107.90504146841288,56.921270606884114,25,Other,No,Yes,High income
4168,329.1442666133767,146.8063162265823,182.3379503867944,53,Male,Yes,Yes,High income
4169,154.436094300583,48.78481076905571,105.65128353152728,26,Female,No,Yes,High income
4170,155.0413007235952,93.35476410896737,61.68653661462785,43,Male,No,No,High income
4171,158.75668082596908,92.55154997670266,66.20513084926642,44,Female,No,Yes,High income
4172,243.0197515665177,111.52255295229791,131.49719861421977,53,Male,Yes,Yes,High income
4173,151.99803999239867,72.56244872156195,79.43559127083672,32,Female,Yes,Yes,High income
4174,204.66653102138525,108.45208683306176,96.2144441883235,52,Male,Yes,Yes,High income
4175,235.0422206006867,66.16681900632102,168.87540159436568,49,Male,Yes,Yes,High income
4176,187.86738732120108,75.91315940399434,111.95422791720672,36,Male,No,No,Not high income
4177,345.11374336341675,116.71942625208642,228.3943171113303,50,Female,Yes,Yes,High income
4178,236.07236757259153,143.25748129393023,92.8148862786613,56,Male,Yes,Yes,High income
4179,205.80749585190676,55.34569699874346,150.46179885316332,41,Male,No,Yes,High income
4180,190.21618221883685,69.54574444056821,120.67043777826864,40,Male,No,Yes,Not high income
4181,275.39279929872254,139.3759319190646,136.01686737965792,52,Other,Yes,Yes,High income
4182,205.79440657740977,77.672741874232,128.12166470317777,55,Female,Yes,Yes,High income
4183,192.47455580431662,77.44318827947914,115.03136752483748,30,Female,Yes,No,Not high income
4184,272.8013777069697,73.06197995234035,199.73939775462935,46,Female,No,Yes,High income
4185,198.90674596627446,48.70245268504647,150.204293281228,29,Male,No,Yes,High income
4186,402.9910117651509,110.56751511250954,292.4234966526414,31,Other,No,Yes,Not high income
4187,292.08049428107364,96.1804339981228,195.90006028295085,55,Male,No,Yes,High income
4188,210.37133878375502,103.23490675364155,107.13643203011347,56,Female,Yes,Yes,High income
4189,177.23938284802165,93.3477921428026,83.89159070521903,29,Male,No,Yes,High income
4190,198.9974896131925,76.58773302405494,122.40975658913754,43,Male,Yes,Yes,High income
4191,197.28055605262938,121.17234079050831,76.10821526212106,55,Female,Yes,Yes,High income
4192,240.5692105005645,166.2864631674685,74.282747333096,41,Male,No,No,High income
4193,180.7330798383503,99.4401778461733,81.292901992177,42,Female,No,Yes,High income
4194,302.0237740916837,150.76165719113004,151.26211690055368,64,Female,Yes,Yes,High income
4195,223.21399926052743,68.95356140254687,154.26043785798058,42,Male,No,Yes,Not high income
4196,179.27963990230293,89.26142707031914,90.01821283198379,54,Male,No,Yes,High income
4197,155.8993618895433,75.26298375090671,80.63637813863657,29,Male,No,Yes,High income
4198,260.3247233751018,146.40988583573957,113.91483753936227,48,Male,Yes,Yes,High income
4199,210.98123284755275,64.9840407500354,145.99719209751734,50,Male,Yes,Yes,High income
4200,244.52321761121436,64.33054751084582,180.19267010036856,34,Female,Yes,Yes,High income
4201,184.3192267255481,86.12110979433753,98.19811693121056,39,Female,Yes,Yes,High income
4202,241.00356932256904,136.77998536881728,104.22358395375174,40,Female,Yes,Yes,Not high income
4203,293.0219900599885,137.78230300608334,155.23968705390521,43,Female,No,No,High income
4204,243.29868470914548,111.12504103428881,132.17364367485666,32,Female,No,No,Not high income
4205,276.4814410774991,88.4613439496163,188.02009712788276,50,Female,No,No,High income
4206,139.54329660447823,99.48294539949745,40.060351204980776,39,Male,No,Yes,High income
4207,143.47034007155648,76.36253184367283,67.10780822788365,27,Female,No,Yes,High income
4208,267.14098678066097,97.10397776806661,170.03700901259435,60,Other,Yes,No,High income
4209,184.57940139727373,68.83385752984651,115.7455438674272,37,Male,Yes,Yes,Not high income
4210,249.83906519313769,129.57123446876983,120.26783072436784,61,Female,No,Yes,High income
4211,272.87720038543085,118.26108759185963,154.61611279357123,53,Female,Yes,Yes,High income
4212,252.89831920113915,107.53631582375546,145.3620033773837,48,Male,Yes,Yes,High income
4213,162.7017380859303,105.86345772120345,56.83828036472683,45,Female,Yes,No,High income
4214,333.07098513197445,144.22722339186643,188.84376174010802,39,Male,No,Yes,High income
4215,407.5972780528744,155.01193501199367,252.58534304088073,60,Female,Yes,No,Not high income
4216,305.2965304516174,143.86788747996832,161.42864297164908,49,Female,Yes,Yes,High income
4217,434.74095123265647,136.85533868708825,297.8856125455682,47,Female,Yes,Yes,High income
4218,469.8661391444953,196.35959578123652,273.5065433632588,52,Female,Yes,Yes,High income
4219,239.02052676479798,119.21299620589707,119.80753055890091,53,Male,Yes,Yes,High income
4220,375.76550408393996,211.4491371137445,164.31636697019545,40,Female,No,Yes,Not high income
4221,256.1707790623351,99.63145856521021,156.53932049712492,50,Male,Yes,Yes,Not high income
4222,216.07808055155192,75.14240836148105,140.93567219007087,44,Male,No,Yes,High income
4223,263.68373063649324,117.28334613903867,146.40038449745458,50,Male,Yes,Yes,High income
4224,274.3961403941614,116.97352236644032,157.42261802772109,50,Male,Yes,Yes,High income
4225,236.78068349758783,53.04477042906606,183.73591306852177,46,Male,No,Yes,High income
4226,300.2995687594133,89.57913937432401,210.7204293850893,29,Female,No,Yes,High income
4227,332.7167048919918,161.5501472602288,171.166557631763,43,Male,No,Yes,High income
4228,250.64423382718812,121.67676378559833,128.9674700415898,51,Male,Yes,Yes,High income
4229,312.0316897673183,148.89697989216074,163.13470987515757,43,Female,No,Yes,High income
4230,224.15763674292793,50.792956754143866,173.36467998878408,31,Male,No,Yes,High income
4231,221.36680136268427,76.0621169671261,145.30468439555818,50,Female,No,Yes,High income
4232,150.7021604957048,89.2793926489373,61.42276784676747,34,Male,No,No,High income
4233,323.38926429802063,86.7807708070835,236.60849349093715,44,Male,No,No,High income
4234,335.58461994794743,82.41952059984517,253.16509934810225,50,Female,No,Yes,High income
4235,204.21291882163916,84.46186064268534,119.75105817895383,32,Female,No,Yes,Not high income
4236,271.2813942417521,102.17778991647297,169.1036043252791,24,Female,No,No,Not high income
4237,268.70682941604184,161.0328091468962,107.67402026914561,44,Male,No,Yes,Not high income
4238,132.2045057182965,56.14529284856481,76.05921286973171,32,Male,No,No,Not high income
4239,170.39107896998763,117.91724500570649,52.473833964281134,49,Female,Yes,Yes,High income
4240,197.96339028980583,53.332339448388666,144.63105084141716,54,Female,Yes,Yes,High income
4241,347.10716460245214,74.26753665331657,272.8396279491356,46,Female,No,No,High income
4242,286.7478841812755,148.5536803182636,138.19420386301192,51,Female,Yes,No,High income
4243,254.64148646167908,98.43437745571254,156.20710900596654,44,Male,No,No,Not high income
4244,288.5619619522255,129.60776513159675,158.9541968206287,38,Male,No,Yes,High income
4245,251.43459889835432,77.98448739021771,173.45011150813662,33,Other,No,Yes,High income
4246,256.53319864026605,163.15695376390414,93.37624487636192,53,Female,Yes,Yes,High income
4247,236.98314946230744,102.28307588189463,134.7000735804128,29,Male,No,Yes,Not high income
4248,251.4549384669573,103.60598209114478,147.84895637581252,32,Female,No,Yes,Not high income
4249,196.3676085243545,66.49710732453968,129.8705011998148,53,Female,Yes,Yes,Not high income
4250,315.0879692596694,153.74296115118173,161.34500810848772,35,Female,Yes,Yes,Not high income
4251,246.3373014964358,150.6900635948183,95.6472379016175,54,Female,Yes,Yes,High income
4252,164.02911416690114,77.4503228480518,86.57879131884934,25,Female,Yes,No,High income
4253,302.2284062274239,80.54428195262084,221.68412427480303,41,Male,Yes,Yes,Not high income
4254,194.90953487776488,96.84067719582735,98.06885768193752,26,Female,Yes,Yes,Not high income
4255,183.65215515886945,107.33917903091337,76.31297612795606,44,Male,No,Yes,High income
4256,237.88079394357436,102.06724725527845,135.8135466882959,26,Female,No,Yes,Not high income
4257,313.60695420513537,136.1310015199706,177.47595268516474,43,Female,No,Yes,High income
4258,234.25572902245528,41.741110780137824,192.51461824231745,54,Other,Yes,Yes,High income
4259,338.49041216830733,125.1415463044153,213.34886586389203,56,Male,No,No,High income
4260,262.1886764600779,137.39857981047987,124.79009664959798,52,Female,Yes,Yes,High income
4261,281.3252561838905,134.30308876173862,147.02216742215182,37,Female,No,Yes,Not high income
4262,183.99834067857313,75.29290594573551,108.7054347328376,36,Male,Yes,Yes,Not high income
4263,279.70294478817823,138.76664531444908,140.93629947372915,33,Male,No,No,Not high income
4264,308.6998861307318,125.12568755011587,183.57419858061593,55,Female,No,No,High income
4265,297.4044690161411,146.34930948715746,151.05515952898367,38,Male,No,Yes,Not high income
4266,244.6493942991808,170.2047160377593,74.4446782614215,60,Female,Yes,Yes,High income
4267,159.46726698802587,91.10306801532197,68.36419897270389,54,Female,Yes,Yes,High income
4268,282.5846442214068,112.35957667134548,170.2250675500613,53,Female,Yes,Yes,High income
4269,270.8578599118378,106.60167354103619,164.25618637080163,54,Male,Yes,Yes,High income
4270,277.9684075978834,128.80039142652615,149.16801617135727,47,Other,No,Yes,High income
4271,247.06622265431741,171.52498502666796,75.54123762764944,41,Male,No,Yes,Not high income
4272,171.55957141820448,97.08165054245572,74.47792087574878,51,Female,Yes,No,Not high income
4273,247.11575757811914,160.18787319408844,86.9278843840307,34,Male,No,Yes,Not high income
4274,167.19563437445595,82.84146629947435,84.35416807498162,28,Male,Yes,No,Not high income
4275,204.6486879896284,75.2710688365845,129.3776191530439,27,Female,No,Yes,High income
4276,378.2530838269407,131.80210443102706,246.45097939591366,43,Female,No,Yes,High income
4277,291.510043851948,102.70643356752336,188.80361028442468,34,Male,No,Yes,High income
